Date,X1,X2,X3,X4,Delta_Close,Steel_HRC_Close,USD_TRY_Rate,USD_CNY_Rate,USD_NOK_Rate,USD_BRL_Rate,Global_Macro_F_10,Global_Macro_F_11,Global_Macro_F_12,Global_Macro_F_13,Global_Macro_F_14,Global_Macro_F_15,Global_Macro_F_16,Global_Macro_F_17,Global_Macro_F_18,Global_Macro_F_19,Global_Macro_F_20,Global_Macro_F_21,Global_Macro_F_22,Global_Macro_F_23,Global_Macro_F_24,Global_Macro_F_25,Global_Macro_F_26,Global_Macro_F_27,Global_Macro_F_28,Global_Macro_F_29,Global_Macro_F_30,Global_Macro_F_31,Global_Macro_F_32,Global_Macro_F_33,Global_Macro_F_34,Global_Macro_F_35,Global_Macro_F_36,Global_Macro_F_37,Global_Macro_F_38,Global_Macro_F_39,Global_Macro_F_40,Global_Macro_F_41,Global_Macro_F_42,Global_Macro_F_43,Global_Macro_F_44,Global_Macro_F_45,Global_Macro_F_46,Global_Macro_F_47,Global_Macro_F_48,Global_Macro_F_49,Global_Macro_F_50,Global_Macro_F_51,Global_Macro_F_52,Global_Macro_F_53,Global_Macro_F_54,Global_Macro_F_55,Global_Macro_F_56,Global_Macro_F_57,Global_Macro_F_58,Global_Macro_F_59,Global_Macro_F_60,Global_Macro_F_61,Global_Macro_F_62,Global_Macro_F_63,Global_Macro_F_64,Global_Macro_F_65,Global_Macro_F_66,Global_Macro_F_67,Global_Macro_F_68,Global_Macro_F_69,Global_Macro_F_70,Global_Macro_F_71,Global_Macro_F_72,Global_Macro_F_73,Global_Macro_F_74,Global_Macro_F_75,Global_Macro_F_76,Global_Macro_F_77,Global_Macro_F_78,Global_Macro_F_79,Global_Macro_F_80,Global_Macro_F_81,TWII_Close,TWII_Tomorrow_Return_Actual,TWII_Tomorrow_Return_Predicted,PC_1,PC_2,PC_3,PC_4,PC_5
2025-01-01,-0.1143562629090067,0.2472465817913506,0.4142592802723789,,381.24946694617194,804.9854205369418,30.176706308581988,30.100501868136153,30.078975882194666,30.037466887781864,-0.0734464966860995,-2.1311619204191685,-1.0816953248683794,-0.327669753537854,-0.6130950704482443,0.37055381304585217,-0.5604345640898089,-0.4270678840979708,-0.936661181368916,-0.20756865513847844,-0.889160922261811,0.6355377314216768,-1.2475824864144416,-0.0493488113612518,-0.4709157517686625,0.46129304030781515,-1.9032302822063978,2.884711644092277,2.1801353259394824,1.4256392349642628,0.19166624697774678,-0.9274028388786906,1.1099565442980575,1.4288269861605756,1.2299095393004604,-1.7846554125957317,-0.23328146220713744,-2.2652532856886083,0.190139414449872,0.9129501983388159,0.4374404063216345,-0.18371995765060636,0.5023572122742055,-0.5641640452994778,-0.27826990851679484,1.5360079646919924,0.5556232333523936,0.392528335278409,1.5457975498998962,0.3925712955727649,-1.4143075226708899,-1.783608666776436,-0.637781394784103,-0.1245525420923272,-0.005040373229940625,-0.5620647789996435,-0.567988240263074,-0.4772258660169781,-0.6753315682306386,-0.08275938442030119,0.6344673068431813,-0.5229526808241836,-1.6529127450660994,-1.0014585263926357,-1.4022362451674437,0.48984115681733864,0.18067917773402328,0.08689713959235933,0.2194093980447932,-1.414229824615004,-0.3362548120996877,2.3066383315068397,-0.5061577654708561,-1.8547989771343787,1.069011020804055,0.5818244138719246,-0.6624319045214753,0.6847181790965466,-0.7615683006185046,-0.2895147159317012,-0.4898480737321329,-0.8478232315556795,40568.949577002655,0.0038690324195826964,0.0012155550603311807,-0.1418028363790382,-1.6311719629938397,-1.9711095015970401,-1.9429293019689409,-0.021552795226828198
2025-01-02,0.0495433329867974,0.1888205618062157,0.4323295239912827,,391.01152668418246,790.386773982227,30.20413394664181,30.102094895884793,30.137948994840414,30.004435125012556,-0.5389671292428588,-0.7219162675176939,1.8131402524968294,-1.1356801726642638,0.0204331004879185,-0.0533920572722154,1.9090274191600003,0.5090359219670058,0.8810753520009391,2.2610386924488948,-1.3392334783098954,1.2991160122887742,0.007561207423710337,-1.5502269263381692,0.6115399972725462,-0.6588916676884612,-1.266240922451698,-0.06719345984267149,0.06279854843308341,-1.1427934797929435,0.552259641116652,-0.7030893683080118,-0.9508405680925345,-1.732682230875374,1.528317815126643,1.1608222540431046,-0.5864654486709493,-0.18707278194744298,1.0613739830808442,-0.04525717825445751,0.7985303598591844,-0.3395958019611651,-1.0986466712848246,0.3148606111411075,-1.5423200652344258,-1.1996902285579807,0.47139055930887885,0.8556865301316989,0.5809777743952528,-0.651600555882231,1.7016811845593935,-1.160274583849628,0.4887778677796497,-0.3236523077096888,1.0486675852817862,0.4967148498761319,-1.3770238223016387,-1.7778959336130329,-0.2991380790613857,0.6429909514070354,0.13122013010068373,0.7720297072737438,-0.7515687608544133,-0.48134209601587796,-0.8161809638246673,-0.23697156756110063,0.09468418055946044,1.2017652477037333,-0.03086352095228124,-0.2411670064332767,0.3321293798782199,-0.432643950897903,-0.11495000934769764,-0.2024505721361374,0.19295838252069644,0.9047765953704985,-0.4773025151087095,-0.06028626092703626,-1.672591492552588,0.14185454559021712,-1.3641419601401072,-0.49514059556682605,40725.91215814449,-0.00034039171325894735,0.0011529248430503986,-0.13267885987260963,-1.1721689204202126,-0.4276315339315908,-1.1204882831974687,-0.15564867785791345
2025-01-03,0.0544723119924744,0.1395249795814801,0.6284892698749771,,382.11824859135515,817.5286383611315,30.312848405006275,30.28688221298687,30.0761904739856,30.138733577739742,0.6151650423104134,-0.503347583482702,0.9328258824696573,1.3958730352240656,-0.35161325876979915,2.2492337482934754,0.9769812858559598,-2.2845734761629433,-1.4396766476548033,0.709533395504671,0.8069385897101636,-1.577520795537874,-0.08429746062462773,0.19748179442651134,1.2230587447969195,-0.029344998691029394,-0.5431065654516912,0.6550796098370847,0.8524977757322961,1.430538283966668,0.2585969980465559,-0.4358244684357933,-0.2537550235973327,1.097401861096949,-1.3323172553218436,1.4675212044255288,-0.320670717059511,-0.33275746496845854,0.08990658141815427,-0.8421723161981688,1.2593987047925994,-0.7406487271835622,-0.349088205433849,-0.8473662154248571,1.1385993635922895,0.5075722644989007,-0.4675128555541274,0.06116355592416139,-0.32335320305155246,2.001562557171888,-0.8344565708169475,-0.8549443341907474,0.40663333446997013,-0.3519965165506785,-0.08120727958739936,-1.9261182810062176,0.8089629084413968,-0.20879598989136924,-0.3737095791988379,-1.4209443248045366,-0.9938029321107289,-0.684408425525542,-1.1406159452876081,-0.08207599450752508,0.30625328310695493,0.12056929830047192,-1.1384759055663072,2.130648190992289,0.25764734571830494,1.1436870405490038,0.18550321028333555,0.7369958125323114,1.1853833656977864,-1.3956898798329844,0.09858964116617416,-0.46736889379360075,-1.1981073976596912,-0.6218712152278153,-0.6306853984831128,1.8765111779897705,0.8159347072906273,1.9294587518546795,40712.04939513095,-0.006792003463276575,0.001059264881443582,-0.30996977609663673,-0.849578658614055,-1.8784172784865822,0.029023603603682203,-0.2160739187611113
2025-01-04,0.1169543537960373,0.1842257500485911,0.8662764503089477,,380.8922127616703,798.9480095327376,30.055946628418088,30.328687580543303,30.152891442023567,30.318471612169283,-0.6402771196943073,0.5610124734392644,1.741708346975343,0.3494028635857964,0.04929943070816266,0.564099153858688,0.058914752010529946,0.9908247234962676,-0.7081281205428105,-2.5700972283129873,-1.1805279427865218,-0.6249967132067578,1.669955713858056,-1.3026750696535379,0.21667915512856833,-0.43649317531113196,-0.7794418712572156,-0.39276135422447156,0.13240226849366357,-1.3952708342081988,1.0581840555169917,-0.6005051759523639,-0.8870792676523523,-1.084471127762132,-1.0994505593397537,0.46396735485869933,-0.7482618356679466,0.6091578696649895,-1.1355730891718012,1.7625521028887254,-0.48203746097880934,-1.3872687778897768,-1.3218268065595502,2.1705808237426627,-0.6035938352912648,0.36842853648457546,-0.7638632563293011,-1.11889675067094,0.7797454406345742,1.0071613911515251,0.5259245139852144,-0.5893211949352167,-0.5044555818992302,0.638509689007093,-1.0160358572586314,1.7254622157695834,-1.0769310751510253,0.8043856298032352,0.8271899683663743,-1.2984619006218034,-0.20481479264005187,0.34400570767143174,-1.298808491421166,2.143379404301399,-0.15143508978709588,0.11063184454566745,0.8517202773655727,-1.5845905462399863,1.0736608757268764,-0.8539463734536361,-0.01240262801397827,-0.5897091906695718,0.6265899467845145,1.0768712554828683,1.533771346245251,0.4283551053935937,-0.4100252397415175,-1.2645568104447271,0.638475340801274,0.01933215689231557,0.4247042231879414,1.441124075301145,40435.53301464213,-0.0018874094015914888,0.0010454734619659092,0.21326323644330786,0.03518103043539188,1.4839227745624843,0.3339976845359032,-2.1654952085671746
2025-01-05,0.1607705333151352,0.2289415880997753,0.3754202462419714,,382.75547610333257,792.5535992936683,30.210016144969554,30.27182970838793,30.465245595777244,30.25003157511627,2.0042213468745897,-0.028764066833110412,-0.5219802708130026,-0.4967634964436081,-1.3579253694758433,-0.11528592885308478,1.8660216856317728,1.8334550700795358,0.8009205385821948,1.7710454204633972,-0.8800145983364631,0.07787984257144025,0.3258509068116767,0.13014997880534804,-2.281806963635932,0.10853380094893691,-0.8151812943117787,-0.29963714623794585,-1.758182088660845,0.4655578341495291,-0.5991731505066218,0.32488583385849423,-3.0323721013687965,-0.4670884195795291,-0.8628293726469071,0.4210177912734559,1.9856410132032183,-0.47355096007824293,-0.828269196427915,0.8537776525737354,-2.1670504089771305,-0.3243613533503291,-0.37610907801336035,-0.9002473528084587,2.34215795311205,-0.6842513614165235,-0.6171572266134712,1.167192328658546,-0.6516255865698858,-1.486546416808592,0.18167704947024588,-0.14915336324421963,-0.7949213239632854,0.147281116653548,-0.2605801969516904,0.8128890415498272,1.39250647401879,1.3754391374086403,1.4151561287141,-0.040836214856190815,-0.6058640310516966,0.46549022259883815,1.050319640800765,-0.7617852435564532,-0.005718022435805396,2.3165786625732796,0.45199686565145053,1.116129199075639,0.6607926742745286,0.573706425435272,0.6214866632799628,-0.4425197260139791,-1.2326263098230008,-1.2056496028466714,-0.4792873154214438,0.025993763107164558,-0.22021491792175524,-1.0191807684800134,-0.649392567877633,-0.2908726541415035,-1.2014854370108965,-0.27854548583400807,40359.214609471936,-0.005521346339996347,0.001281057182968257,-0.3116318689797928,-1.578092742850378,-0.5711982494673452,-3.493663442670558,1.0673472145187457
2025-01-06,0.2120802158957371,0.2707899791107742,-0.4811952211571143,,385.6501251388251,825.0526093266565,30.383944070354776,30.30011351777529,30.348167810299145,30.498025246244094,-0.18789643464023897,0.43044542362026045,-0.02137568682090993,-0.7967306707368582,0.5224382405774376,-0.34906538671512916,-0.32572553408183214,-1.1013409078800167,-0.5806795680872009,0.536141328799838,0.9337684554432659,-0.47098234966763436,-0.8648235081337303,1.2537869733657234,0.5180288121049292,1.7857990233450098,2.2931063890870047,-1.1279151591590817,0.5130374467327274,-0.7762139013079161,0.046028724035214776,0.20242099254914728,0.9714907534189829,1.2917286230841456,1.2531080959943541,-0.1865213388230202,0.4693278105574712,0.3053817421139971,-1.175454562459153,0.17193043769263744,0.12169411954645225,-0.06456810888546116,-1.439900265364299,-0.6741621943734669,-1.1231174353671316,0.8105911975711946,-0.3551099218930686,1.906502629781218,1.0629232403854778,0.6005561902302864,0.19712605838301742,-0.424662852484687,1.4357394220862392,-2.3045531662685446,0.3763545149014304,-0.2053516966903913,0.7126353819920554,0.34071218624318883,1.2299279051007908,-0.3419055149770515,0.907409539765181,-0.5079297791053371,0.061766610553127155,0.6139432277343336,-1.9123012207189987,-1.1485290337828538,-1.2119869125959528,-1.5677259739280092,0.4930389732115964,0.2731377280466827,0.12720673612700278,-0.21417128298776617,-1.316601200304409,1.28264666890005,0.282580617608801,-0.5035658553809245,0.8380849432072419,2.1014616360222083,-2.34869518658898,0.20131018922408572,0.788885573052636,0.17686440139047743,40136.3774076028,-0.000513842537362863,0.0011019228017866058,-0.02443925249061081,-0.5133621950663018,1.4599360524874871,-0.7590054279272761,-0.2069286071131025
2025-01-07,0.1216375317587002,0.117673490253871,-0.4801352040328543,,391.086937739615,807.0560346026358,30.450691194908796,30.67949903417634,30.764605426603353,30.761347392311084,-1.6423237944682632,0.13281090950614105,-0.09500246178545524,-0.4003201542189754,-0.6715577017590177,1.0147517422082557,0.5522017683334854,0.12680815717326124,1.7947121605343137,-0.20855506618397812,-1.3342187641692946,1.1351130858393625,0.27072395029200136,0.38948721207536097,-0.5665870253305142,0.25627712320035395,-0.9415507031756033,-0.4718691364745274,-0.8892595525395323,0.7457706179294231,-1.546523931652004,0.6170505985339874,-1.805921532793385,-1.5167680642666206,1.141911931939026,0.916909429462725,0.3412212547256184,-1.882379298449918,0.06385263065052287,-1.2678400743550369,-1.6980118639329576,-0.6348582813768827,0.9989102626853029,0.40633751281405384,0.8025819426628658,0.22581877796320746,0.20247138770632858,-0.6099025472278138,0.46471065327218497,-0.09378253459026024,1.9088466743013257,-0.31103487609623776,-0.7402719376362531,2.091875210814721,0.6105205882162958,-0.2614906786803351,-0.9368011153935766,-0.6345000774714815,1.6288910649847945,-1.1141176827178731,-0.7087883451371269,-2.3327490342150936,1.3048806035671408,-0.15424576159270625,0.6245237802436527,0.36567769925499044,-0.3252415196945175,0.016185937318290843,0.3744367854694391,0.20618572452976078,-1.02604972702761,1.9492532651451764,-0.949681175105407,0.8604420803379923,0.5394301787805882,0.5058044187076548,-0.37046654009436986,0.33690949125566927,-0.40095039132846055,0.13244756440109923,0.9353117658749285,-1.3183490227367944,40115.75362959512,-0.0017981848695430847,0.0012904909529351271,0.25097978667831883,-2.601065684731501,0.2655784032444708,-2.4705660093481914,1.9910794106587317
2025-01-08,0.2797221024510106,0.1722375222589668,0.5668061264941787,,386.31995955643913,802.4241270386826,30.76347496210836,30.583472436883564,30.78727397698145,30.8329464777355,-0.040743890883454946,0.8087963083859854,0.7217666625069026,-0.4958463415116373,-1.4073202491374621,-0.5370251209669359,-2.245721306886331,-1.8017637686623054,1.6487579011461178,0.3389482775350609,0.32221539252018977,2.0590924735246507,1.0586365192216256,-0.25462114430626703,0.7409473600886597,1.6294626789099376,0.22216535299629356,-1.0371927832579262,-0.4050537441738306,0.09800573916869518,-0.7863372276878042,-1.2976649098912845,-0.6214339621967688,1.5296769524832998,-0.5598881958153602,-0.20581241134305162,0.5049781392417088,-0.5092296519594666,0.45942392558209705,0.8696739833614476,-0.26872130566823715,-0.6001286085409399,-1.490509623666068,0.3198296475748317,0.09603161842845437,-0.9302670659275529,0.4303428861145682,-0.15470829941679806,0.1101182624678784,0.025411494845301915,0.7452963554688917,-1.018939044075324,0.8366071874012331,-1.4775607126406047,0.34404325074194125,0.0539810994038945,-0.7108253319687017,-0.9894949716953034,0.9929995650036862,1.5333633900570107,-0.18379410855259282,-0.4851943574782696,-0.05743279049079974,-0.4799125790487203,-1.3450262233675776,-0.12356177850129739,0.8531313992459445,0.313691497551042,0.6582912558845226,-1.9798523613305223,0.4373077844356191,-0.6019176578433499,-0.989741564831236,-1.2098668075928174,0.15783318081587577,1.1034014900010458,-1.7015576502825267,-1.465822602845078,0.2665516234807621,-0.3628798271915348,-0.2637056222219828,0.8896019231781682,40043.618088388066,0.004258455213405066,0.0011643837988000668,0.8004344810447906,-1.097840858223049,0.46396676895362404,-1.896142625134879,1.692119519160154
2025-01-09,0.1090633183962518,0.1595424022397136,0.1719164772468187,,373.39294251820024,813.5338077693918,30.793314233220165,30.913927266761675,30.639241540328353,30.699392199197508,-0.20791369286147113,0.023566130924851835,1.063397880155944,0.4659878919808794,0.31589696437571574,-0.9644956019710644,-0.7109331929592397,0.2285869067421146,-0.30034896586855053,-0.63216657575809,0.33450234124637407,-1.395406641411434,-0.3568879745287106,0.1355860766114827,2.1919471325091178,0.944088663881812,-1.7725506446268844,-0.31607555130875137,0.366717756174862,0.6169813317342372,-0.5174905502292017,-0.28564638530034603,-2.3126491455474043,0.04797318319108319,0.28855331359255,-1.9885970925418528,-0.5844852581209641,-0.40634151371987304,0.6604216597543094,0.6980469755227343,-0.36830463408048375,0.03950883128264401,-0.5532571115250802,-0.262908857592462,-1.5402508751392954,-1.755444750843143,1.1443735779505644,-0.7669654674004389,-1.3379125393289508,-0.6168615881582413,0.8838127151595017,-2.138375476707339,-0.0021676573376309583,1.6451999209239125,0.26853035887956567,1.7499559079079732,-0.6757718625405856,1.9591942656478125,0.343487360597288,-1.6614111379113914,0.7696923236600781,-0.3475437589004167,-0.36909806152590763,-0.7887592375638994,-0.5200096883382879,0.5964298671484551,0.25704769275446726,0.509827273444265,0.7035052187210908,0.8973214078603834,0.18032988693435587,-0.44707852906248235,-0.1548225522069059,-0.32828238611261357,0.48786144865644426,-0.5178674056571374,0.26231377005756756,0.48003849113829905,-1.0505150991019354,-1.3984168651051032,-1.262563149486965,-1.3847750728826511,40214.142042600164,0.013086987579516984,0.0012158284418804116,0.8016904862718969,-0.4379605933296353,-0.23627520104286576,-2.7133107461122212,-1.342442934291734
2025-01-10,0.2678329320650063,0.1314221895778474,-0.4713909385893668,,380.94107706634645,819.0979798944896,30.81322596480355,30.78518050238346,30.954658889144252,30.888976647603084,1.6248055490282152,-0.22054195804161023,0.5208054758311598,0.014398172820556917,0.003067144699301262,0.4150363200462235,0.3430781980936027,-0.2950479187351859,-1.9722868062643166,1.0745609381774857,1.2142189464083804,-0.7807299566146815,0.0972460047671965,-0.42233439667532846,1.2600837602951085,1.021907771637069,1.4243796186068953,-0.7798375785431074,0.9023545590097042,-2.0322772859555167,-1.3272639702570403,0.34767333267328177,-1.0145255322513702,0.3604612097844642,-0.23496371509127723,0.49923437622593697,0.4068881823989784,-0.5856459934342217,-1.3857237668636753,0.560302325991231,0.36642013980005117,-0.030149588437612715,0.10611509495659402,-0.8170277002881102,-1.0229846818666841,0.015411759606594666,0.2347051063701127,0.8597340744403599,0.6861813817128462,1.2811488183774573,-0.30646061981242123,0.7075737987353621,0.20069714925503782,-0.22205173723872126,-0.41340609456547417,-0.25598853940185406,0.3648702096165439,0.29684448654831014,0.5998354129112079,0.6316717768563032,0.3349084032900734,1.0645245230131624,0.7538290765615271,0.6788960791209969,-0.45286078634208915,0.8271056433679461,-0.19873735160310022,-0.9428491298200488,-0.5250010974299942,-0.8059923217863832,-0.03193613475688804,-0.6127061500593562,2.689809493203733,-1.9614043230084433,1.0799286178872824,-3.125899880608489,-0.03663460746568139,-0.5371234442082693,1.0465507909878393,-0.10008805357233369,-1.3408812020052154,1.0114270736736384,40740.4240200326,-0.005168549932706212,0.0009769496636410444,0.6843629393258505,0.22339966287870347,-1.0816055856597266,0.5126290418836267,-0.5948727523121119
